usim	latitude	longitude
01232972092	37.267	127.033
01232971941	37.149	127.07
01232972175	36.797	127.118
01232971727	35.522	127.787
01232971889	37.149	127.07
01232971082	37.382	127.126
01232972911	37.58	126.883
01232973272	36.137	128.425
01232971947	34.027	127.308
01232972249	35.184	128.089
01232972235	33.114	126.268
01232971908	34.045	127.294
01232972706	37.514	127.032
01232972136	35.223	128.874
01232971464	35.223	128.874
01232972339	37.537	126.736
01232972067	36.303	127.349
01232971955	37.529	126.782
01232971910	37.529	126.782
01232971460	37.103	129.006
01232973051	35.947	128.551
01232971816	35.91	128.614
01232973129	35.91	128.614
01232971444	37.138	128.211
01232972307	37.375	127.588
01232971755	34.753	126.124
01232970963	37.61	127.077
01232972275	35.07	127.748
01232973418	35.07	127.748
01232972077	37.389	126.945
01232971878	37.388	126.945
01232972509	35.973	126.702
01232972547	35.433	129.307
01232973598	37.536	126.897
01232972405	37.386	127.123
01232972082	37.386	127.123
01232971397	35.217	128.959
01232971209	36.258	128.68
01232973650	37.21	127.058
01232972571	37.576	126.912
01232972985	33.481	126.48
01232973494	33.481	126.48
01232972212	37.483	127.086
01232971742	36.916	127.13
01232972719	38.108	127.99
01232972286	38.108	127.99
01232971061	35.175	128.812
01232971817	37.302	126.973
01232972555	37.55	126.915
01232973396	37.46	126.696
01232971441	33.303	126.178
01232971469	37.46	126.696
01232970876	35.299	126.781
01232972297	35.299	126.781
01232971120	38.284	128.137
01232971674	37.239	131.869
01232971261	37.239	131.869
01232973590	37.489	126.904
01232973198	35.784	129.327
01232973117	34.431	127.798
01232971193	35.233	128.857
01232972700	35.54	129.311
01232972499	37.147	128.207
01227501282	35.217	128.957
01232971570	36.569	128.918
01232971446	37.062	128.167
01232973563	35.934	128.549
01232971810	37.234	127.287
01232972170	35.217	128.957
01232973617	35.85	129.101
01232972979	37.844	127.063
01232973070	37.539	127.221
01232972076	34.722	127.988
01232973031	37.867	127.72
01232971361	37.867	127.72
01232972365	37.866	127.733
01232972366	37.872	127.752
01232973306	37.468	126.474
01232971762	37.468	126.474
01232973241	37.85	127.743
01232971280	37.147	128.207
01232973075	37.447	128.667
01232971479	35.138	129.062
01232971826	35.138	129.062
01232971268	38.123	128.207
01232973196	37.863	127.75
01232971598	38.225	128.588
01232972015	38.211	128.6
01232971396	35.826	128.736
01232973124	35.259	126.665
01232971773	36.198	128.391
01232971506	35.819	128.823
01232972608	36.78	126.464
01232973293	36.78	126.464
01232971589	38.496	128.426
01232973296	35.534	129.328
01232972472	37.033	128.303
01232972681	35.225	129.01
01232971580	35.913	128.818
01232972231	37.649	126.785
01232972663	35.974	127.207
01232972262	35.861	127.121
01232973140	36.24	128.301
01232971813	36.507	129.443
01232972884	37.449	126.698
01232972171	35.176	126.928
01232973572	35.716	129.323
01232972435	35.178	126.824
01232973453	35.206	128.627
01232971721	35.567	126.851
01232971487	35.176	126.799
01232972073	37.406	127.116
01232971586	35.573	129.317
01232971410	35.917	127.969
01232973229	37.88	127.726
01232971573	37.872	128.259
01232973040	35.802	129.502
01232972575	36.059	126.909
01232972651	36.001	126.944
01232973392	35.928	126.959
01232972246	38.069	128.171
01232972791	35.83	127.115
01232973305	35.569	129.346
01232971511	34.884	128.623
01232971606	36.299	127.328
01232972632	36.215	127.218
01232973271	35.852	129.209
01232972364	35.962	126.698
01232972419	35.962	126.715
01232971678	38.222	128.209
01232973445	37.615	126.833
01231328204	36.663	127.374
01232972738	36.815	126.666
01227721349	35.145	128.701
01232972891	35.216	128.708
01232970597	36.786	126.445
01232972975	35.949	126.958
01232972988	35.53	129.316
01232971020	34.829	128.703
01232973069	35.953	127.004
01232972510	37.341	127.108
01232970864	35.215	128.686
01232973454	35.522	129.332
01232972342	34.876	128.731
01232973344	35.176	126.81
01232973285	35.135	126.901
01232972282	34.821	128.608
01232971684	35.892	128.644
01232972825	35.892	128.644
01232971329	35.865	128.724
01232973525	37.954	128.317
01232970666	36.82	127.123
01232973309	36.82	127.123
01232972123	35.416	127.397
01232972549	35.798	126.895
01232972638	37.882	127.748
01232972969	35.384	129.341
01232972061	37.485	126.809
01232972674	35.27	129.09
01232971279	36.11	126.991
01232973341	33.514	126.573
01232973301	33.492	126.528
01232972208	35.844	129.215
01232971453	36.604	126.55
01232971803	38.103	127.707
01232973534	38.103	127.707
01232972805	37.818	127.716
01232971619	35.483	129.431
01232970852	38.379	128.467
01231321911	34.348	127.029
01227500814	37.944	128.786
01231322155	37.385	126.74
01231321283	37.64	126.391
01232973004	37.9	127.728
01232971737	37.967	128.08
01232971968	34.593	127.765
01232971623	35.103	129.024
01232972841	35.189	129.126
01232972436	35.087	128.977
01232971789	35.087	128.977
01232972729	35.991	127.052
01232973098	38.038	127.643
01232973245	37.911	127.782
01232972913	35.561	129.456
01232971411	37.527	126.728
01232972567	35.925	126.645
01232971328	36.018	129.34
01232973097	34.831	128.0
01232973642	35.097	129.061
01232972129	35.83	128.534
01231322041	33.507	126.466
01232973073	35.297	129.26
01232971794	35.172	129.131
01232971893	37.469	126.7
01231329398	37.405	126.968
01232971689	37.97	124.718
01232971312	37.97	124.718
01231322443	33.169	126.27
01232972745	36.207	127.266
01232972828	35.941	128.565
01232973570	35.208	128.697
01232972284	37.661	126.771
01232972511	37.36	126.934
01232971613	37.36	126.934
01232972296	37.38	126.974
01232972029	35.986	126.712
01227721389	36.302	126.704
01232973505	35.986	126.712
01232973329	37.661	126.771
01231322247	33.117	126.268
01232972229	35.984	126.848
01232972519	35.62	127.039
01232972895	37.544	126.845
01232972184	37.485	126.933
01232972312	37.485	126.933
01232971997	35.918	128.284
01232972023	35.918	128.284
01232972011	36.337	127.377
01232971380	36.354	127.337
01232972782	38.083	127.019
01232971840	35.486	129.421
01231322922	35.851	128.613
01232971916	36.423	127.388
01232971790	36.48	127.291
01232971793	36.48	127.291
01232970994	36.214	126.756
01232972534	35.978	126.724
01232971391	35.841	128.605
01232973077	35.75	129.197
01232973180	33.25	126.279
01231321580	37.444	126.696
01232970902	37.446	127.127
01232970471	37.446	127.127
01232973381	33.511	126.577
01231300046	35.019	127.372
01231300423	35.019	127.372
01231307519	37.439	126.739
01231307640	37.422	126.751
01231315767	37.527	126.706
01231315964	35.149	126.938
01231324441	35.025	127.901
01231328845	37.324	127.677
01231329615	35.025	127.901
01231329626	35.993	129.215
01231329685	37.639	126.644
01231329700	37.71	127.321
01231329713	37.71	127.321
01231329762	37.639	126.644
01231329822	37.133	127.072
01231329894	37.454	127.159
01231329929	37.494	126.754
01231329999	37.494	126.754
01232970871	36.353	129.143
01232971112	36.353	129.143
01232970031	37.848	127.194
01232970101	36.575	128.467
01232970175	37.901	126.986
01232970181	37.324	127.677
01232970210	37.596	126.785
01232970255	35.415	127.377
01232970041	35.415	127.377
01232970295	37.273	127.054
01232970363	37.901	126.986
01232970410	36.575	128.467
01232970467	37.273	127.054
01232971065	37.596	126.785
01232972473	35.835	128.626
01232973543	33.505	126.495
01232973636	33.505	126.495
01232970205	35.376	128.01
01231329817	35.333	128.705
01227500405	37.272	127.711
01227500529	37.371	127.233
01227500780	36.318	128.126
01227501130	35.207	128.698
01227579311	35.062	127.774
01227586516	35.352	128.61
01227587233	36.235	127.903
01227587244	34.977	127.795
01227587295	35.997	129.252
01227587302	35.078	127.24
01227587420	35.55	128.479
01227587581	37.118	128.204
01227587606	35.11	127.809
01227587610	34.457	127.123
01227587625	34.457	127.123
01227587636	36.899	127.51
01227587660	35.55	128.479
01227587668	37.016	127.503
01227587675	36.235	127.903
01227587750	36.631	127.326
01227587770	36.631	127.326
01227587777	36.152	127.915
01227587806	35.058	128.366
01227587824	34.977	127.795
01227587828	35.314	128.351
01227587868	35.314	128.351
01227587914	34.986	127.503
01227587971	35.26	127.447
01227587977	35.128	127.253
01227587992	34.962	126.79
01227587996	34.986	127.503
01227587998	35.109	128.238
01227588044	35.26	127.447
01227588052	35.128	127.253
01227588066	34.645	127.275
01227712261	37.044	129.064
01227712451	37.511	126.805
01227721303	35.141	128.483
01227721404	35.375	129.146
01227721425	35.198	128.574
01227721442	35.648	128.763
01227728287	37.016	127.503
01231300003	35.109	128.238
01231300026	35.058	128.366
01231300035	36.665	127.49
01231300082	34.948	127.486
01231300116	34.935	127.55
01231300123	35.459	128.52
01231300126	34.935	127.55
01231300131	34.81	127.67
01231300132	34.948	127.486
01231300159	36.665	127.49
01231300171	36.899	127.51
01231300192	35.437	128.588
01231300228	34.891	127.586
01231300240	35.437	128.588
01231300241	34.891	127.586
01231300288	34.957	128.651
01231300301	35.318	127.462
01231300323	34.944	127.517
01231300324	34.974	127.263
01231300330	35.318	127.462
01231300386	35.102	127.432
01231300421	35.459	128.52
01231300439	34.944	127.517
01231300479	34.981	128.33
01231300481	34.909	127.336
01231300513	34.974	127.263
01231300523	35.102	127.432
01231300527	37.416	127.135
01231300535	35.078	127.24
01231300539	34.909	127.336
01231300567	34.981	128.33
01231306860	37.554	127.024
01231306933	37.495	126.703
01231306959	37.523	126.433
01231306988	37.537	127.06
01231306995	37.465	126.706
01231307040	37.448	126.9
01231307140	37.78	126.28
01231307144	37.514	126.672
01231307356	37.594	126.632
01231307475	37.497	126.739
01231307482	37.703	126.322
01231307516	37.775	126.407
01231307536	37.409	126.671
01231307557	37.52	126.722
01231307566	37.62	126.67
01231307567	37.532	126.627
01231307578	37.803	126.405
01231307621	37.226	126.145
01231307628	37.655	127.071
01231307638	35.225	129.146
01231307726	37.562	127.035
01231307727	37.492	126.723
01231307728	37.564	126.673
01231307754	37.573	126.935
01231307842	37.703	126.322
01231307878	36.686	127.192
01231307919	35.117	129.08
01231307977	35.136	129.097
01231308055	35.261	129.086
01231308110	35.217	129.074
01231308111	37.648	127.026
01231308275	36.589	127.202
01231308298	35.091	129.043
01231308330	35.327	129.287
01231308342	37.507	126.881
01231308360	35.163	129.107
01231308364	35.098	129.056
01231308365	35.209	129.103
01231308383	35.251	129.05
01231308394	35.173	129.13
01231308401	35.125	129.052
01231308403	35.148	128.833
01231313981	37.572	127.079
01231314495	37.566	127.086
01231315068	35.102	129.027
01231315225	37.562	126.992
01231315262	37.484	127.092
01231315272	35.183	129.203
01231315288	37.579	127.001
01231315292	36.528	127.372
01231315304	37.551	127.076
01231315307	37.615	127.058
01231315325	37.541	126.945
01231315361	37.482	126.682
01231315442	37.584	126.97
01231315462	36.363	127.348
01231315480	35.103	129.018
01231315507	35.118	126.933
01231315515	36.511	127.246
01231315568	37.522	127.036
01231315633	35.211	129.008
01231315638	37.59	127.014
01231315639	37.497	127.042
01231315644	37.467	126.898
01231315659	36.721	127.158
01231315663	36.602	127.296
01231315678	37.575	126.803
01231315701	37.558	126.983
01231315708	37.457	126.944
01231315717	37.566	127.012
01231315741	35.184	126.834
01231315742	37.542	126.883
01231315747	36.352	127.385
01231315752	37.602	127.019
01231315759	35.562	129.299
01231315763	37.534	126.971
01231315766	36.309	127.352
01231315772	37.256	126.483
01231315779	35.166	129.05
01231315784	37.496	126.829
01231315791	37.52	126.995
01231315793	37.499	126.929
01231315796	37.544	127.082
01231315798	37.517	126.927
01231315805	35.219	129.076
01231315806	37.571	126.992
01231315811	37.577	127.021
01231315812	37.577	127.031
01231315824	35.238	129.215
01231315848	35.173	129.166
01231315850	35.155	129.04
01231315876	35.171	129.028
01231315877	35.151	128.977
01231315879	37.513	126.946
01231315887	35.16	129.175
01231315890	35.087	129.024
01231315892	35.129	129.049
01231315893	35.119	129.043
01231315894	35.547	129.335
01231315901	35.153	126.847
01231315927	37.579	126.814
01231315933	35.558	129.135
01231315957	37.448	126.716
01231315960	37.557	127.151
01231315989	35.18	128.118
01231316005	36.346	127.395
01231316028	35.18	128.118
01231316062	37.479	127.024
01231316073	37.54	127.144
01231316096	37.48	126.697
01231316101	37.448	126.393
01231316103	37.628	127.056
01231316104	37.538	127.131
01231316110	35.14	126.894
01231316115	37.557	127.179
01231316116	37.485	126.941
01231316123	35.206	126.897
01231316135	36.363	127.441
01231316156	37.47	127.107
01231316164	37.576	126.733
01231316227	37.64	126.943
01231316233	37.64	126.943
01231316257	36.437	127.425
01231316305	36.368	127.317
01231316382	35.524	129.158
01231320610	35.617	129.44
01231320878	37.598	126.947
01231320957	35.482	129.412
01231320979	35.439	129.335
01231321082	35.502	129.328
01231321089	35.433	129.306
01231321126	35.225	129.01
01231321174	35.553	129.316
01231321186	35.12	129.098
01231321275	37.739	126.487
01231321285	37.662	126.421
01231321298	35.463	129.206
01231321327	35.19	128.992
01231321338	35.492	129.171
01231321340	35.204	129.033
01231321359	35.174	128.916
01231321372	35.41	129.279
01231321378	36.307	127.395
01231321382	36.362	127.402
01231321387	35.171	129.106
01231321392	35.526	129.399
01231321413	35.629	129.34
01231321422	35.631	129.436
01231321425	35.14	129.059
01231321432	35.564	129.342
01231321438	35.266	129.017
01231321458	35.139	128.99
01231321462	35.089	128.856
01231321464	35.35	129.327
01231321466	35.197	129.117
01231321469	37.632	126.41
01231321472	35.553	129.287
01231321474	35.478	129.306
01231321508	37.453	126.648
01231321516	37.475	126.669
01231321517	35.648	129.359
01231321523	35.215	128.976
01231321548	37.582	126.913
01231321550	37.638	126.482
01231321561	36.379	127.378
01231321570	37.534	126.336
01231321572	37.464	126.642
01231321592	35.143	126.989
01231321603	35.106	128.965
01231321620	35.642	129.158
01231321643	35.511	129.377
01231321651	33.26	126.607
01231321694	36.319	127.411
01231321707	37.555	126.82
01231321720	36.291	127.318
01231321730	37.619	127.08
01231322322	35.174	127.881
01231322400	33.278	126.273
01231322720	37.615	126.843
01231323344	35.099	128.814
01231324038	36.771	126.935
01231324296	37.691	126.78
01231324345	37.737	127.035
01231324361	37.62	126.82
01231324457	35.915	128.825
01231324490	37.538	127.684
01231324513	37.677	127.935
01231324579	37.357	127.168
01231324635	35.79	129.44
01231324831	36.596	128.187
01231325282	37.708	127.85
01231325851	35.333	128.705
01231326020	35.234	128.845
01231327104	35.569	129.236
01231328178	35.92	129.007
01231328566	35.265	128.624
01231328645	36.029	129.325
01231328697	36.538	128.382
01231328698	35.852	129.1
01231328750	36.771	126.935
01231328754	36.642	128.062
01231328760	35.798	127.435
01231328860	35.79	129.44
01231328882	36.042	129.366
01231328918	35.938	128.947
01231328925	37.033	126.939
01231328929	37.737	127.035
01231328932	35.915	128.825
01231328947	36.043	128.778
01231328956	37.203	127.661
01231328961	35.207	128.698
01231328967	37.677	127.935
01231328992	37.699	126.83
01231329066	35.312	128.937
01231329117	36.725	128.107
01231329134	35.821	128.826
01231329238	35.414	129.064
01231329302	36.375	128.245
01231329336	37.67	126.759
01231329433	37.272	127.711
01231329487	37.594	127.348
01231329494	35.675	129.461
01231329498	35.834	129.287
01231329508	37.22	128.647
01231329546	37.62	126.82
01231329558	37.203	127.661
01231329564	35.337	129.028
01231329566	35.099	128.814
01231329585	36.446	127.948
01231329596	36.337	127.961
01231329597	37.381	126.802
01231329600	36.812	126.766
01231329613	35.83	128.719
01231329619	36.07	128.902
01231329622	37.708	127.85
01231329627	36.043	128.778
01231329628	35.852	129.1
01231329633	37.542	127.318
01231329638	35.648	128.763
01231329641	35.716	129.327
01231329642	37.105	127.037
01231329643	35.214	128.675
01231329646	37.033	126.939
01231329647	37.414	127.264
01231329656	37.044	129.064
01231329657	36.564	127.916
01231329658	35.993	129.418
01231329661	37.105	127.037
01231329662	37.381	126.802
01231329663	35.834	129.287
01231329669	37.594	127.348
01231329670	35.845	129.211
01231329675	36.88	126.91
01231329677	36.781	127.23
01231329678	36.564	127.916
01231329684	37.645	127.129
01231329686	37.615	126.843
01231329687	36.881	126.777
01231329689	35.838	128.769
01231329695	37.604	127.158
01231329696	35.92	129.007
01231329697	37.67	126.759
01231329698	36.242	128.702
01231329701	36.422	128.763
01231329702	36.318	128.126
01231329704	35.845	129.211
01231329706	36.029	129.325
01231329708	38.048	127.068
01231329709	36.566	128.178
01231329712	35.799	129.493
01231329715	35.993	129.215
01231329718	35.69	128.895
01231329722	37.703	126.9
01231329730	37.643	127.232
01231329732	35.938	128.947
01231329733	35.716	129.327
01231329734	35.675	129.461
01231329736	35.821	128.826
01231329737	37.414	127.264
01231329742	37.385	127.299
01231329743	36.566	128.178
01231329746	37.416	127.135
01231329747	36.07	128.902
01231329748	36.53	128.071
01231329750	37.667	126.802
01231329752	37.357	127.168
01231329754	37.643	127.232
01231329756	35.997	129.252
01231329757	35.766	127.21
01231329759	36.858	128.901
01231329760	36.422	128.763
01231329765	38.083	127.019
01231329768	37.39	126.992
01231329769	35.766	127.21
01231329770	37.1	127.087
01231329773	37.28	127.497
01231329776	37.493	127.59
01231329777	37.22	128.647
01231329780	37.781	126.687
01231329781	36.908	126.69
01231329784	35.799	129.493
01231329785	37.392	127.533
01231329786	37.402	127.442
01231329790	37.629	127.12
01231329791	37.28	127.497
01231329793	36.446	127.948
01231329796	35.83	128.719
01231329797	37.461	126.877
01231329798	37.65	127.304
01231329799	37.66	127.18
01231329804	37.496	127.414
01231329805	35.731	127.369
01231329813	37.335	126.854
01231329819	37.117	127.614
01231329824	34.944	128.194
01231329829	36.596	128.187
01231329837	36.725	128.107
01231329839	37.678	126.741
01231329841	36.642	128.062
01231329842	37.598	127.127
01231329844	35.204	128.575
01231329845	37.998	127.242
01231329852	37.596	126.877
01231329853	37.093	127.545
01231329856	37.891	127.202
01231329861	37.955	126.928
01231329862	36.337	127.961
01231329867	37.371	127.233
01231329868	37.117	127.614
01231329871	37.955	126.928
01231329877	37.093	127.545
01231329880	37.454	127.159
01231329881	37.739	127.086
01231329885	35.897	127.552
01231329886	35.248	128.599
01231329888	37.402	127.442
01231329890	36.242	128.702
01231329892	35.835	127.361
01231329897	37.667	126.802
01231329907	37.846	126.882
01231329915	35.248	128.599
01231329916	37.461	126.877
01231329917	37.511	126.805
01231329919	35.207	128.626
01231329921	37.1	127.087
01231329923	37.815	126.752
01231329927	37.891	127.202
01231329930	35.731	127.369
01231329934	35.835	127.361
01231329935	37.848	127.194
01231329942	36.114	128.351
01231329947	36.816	126.663
01231329948	35.267	128.52
01231329951	36.848	127.012
01231329952	35.69	128.895
01231329954	37.596	126.877
01231329955	35.877	126.95
01231329958	35.375	128.49
01231329959	37.676	127.494
01231329960	37.699	126.83
01231329962	37.598	127.127
01231329963	38.083	127.019
01231329966	37.922	126.838
01231329968	35.397	129.162
01231329971	34.944	128.194
01231329973	35.352	128.61
01231329974	36.064	129.382
01231329975	37.585	127.216
01231329976	36.812	126.766
01231329977	37.496	127.414
01231329980	35.24	128.509
01231329982	37.65	127.304
01231329984	35.877	126.95
01231329986	35.198	128.574
01231329987	37.663	126.895
01231329988	35.554	128.114
01231329989	37.785	127.647
01231329994	35.141	128.483
01231329995	38.048	127.068
01231329997	35.204	128.575
01232973109	34.887	126.988
01232970003	37.663	126.75
01232970004	37.823	126.981
01232970011	37.585	127.216
01232970013	36.083	126.806
01232970015	36.844	126.714
01232970017	36.274	126.882
01232970018	37.373	127.582
01232970020	36.69	128.411
01232970021	36.798	127.06
01232970022	37.823	126.981
01232970030	36.154	128.315
01232970032	35.352	129.042
01232970038	35.234	128.865
01232970039	38.099	127.076
01232970040	36.799	127.165
01232970046	37.312	126.793
01232970053	38.087	127.275
01232970054	37.333	127.541
01232970055	37.712	126.936
01232970056	35.814	127.102
01232970057	35.397	129.162
01232970060	37.66	127.18
01232970061	37.474	127.639
01232970065	35.814	127.102
01232970066	37.846	127.055
01232970069	37.879	127.722
01232970074	35.991	129.559
01232970078	36.789	126.459
01232970082	38.087	127.275
01232970087	35.376	128.01
01232970091	35.149	128.697
01232970095	37.213	127.543
01232970097	37.268	126.993
01232970098	35.182	128.094
01232970105	37.291	127.625
01232970109	35.836	127.163
01232970111	37.816	127.349
01232970118	35.149	128.697
01232970122	37.712	126.936
01232970126	37.846	126.882
01232970129	36.084	129.182
01232970130	37.875	127.024
01232970131	36.985	126.588
01232970139	37.729	126.717
01232970143	36.8	126.517
01232970145	36.781	127.23
01232970147	37.739	127.086
01232970155	37.312	126.979
01232970159	36.138	126.605
01232970161	36.588	126.657
01232970164	36.985	126.588
01232970166	37.816	127.349
01232970168	36.785	127.156
01232970172	36.184	126.896
01232970177	35.238	128.882
01232970179	36.799	127.165
01232970182	36.088	129.387
01232970184	35.174	128.058
01232970189	36.785	127.156
01232970190	36.835	126.272
01232970197	35.369	128.92
01232970200	37.829	126.834
01232970201	35.803	126.426
01232970204	35.174	128.058
01232970207	36.916	128.576
01232970209	35.496	127.358
01232970211	36.274	126.882
01232970218	37.291	127.625
01232970220	36.96	126.768
01232970228	35.375	129.146
01232970229	36.798	127.06
01232970234	36.199	129.337
01232970235	34.871	128.729
01232970237	36.789	127.09
01232970239	36.722	127.119
01232970241	38.182	127.106
01232970245	35.312	128.937
01232970249	36.931	126.676
01232970251	34.871	128.729
01232970253	35.991	129.559
01232970263	35.803	126.426
01232970267	36.521	129.039
01232970269	37.39	126.992
01232970270	36.722	127.119
01232970273	36.69	128.411
01232970280	36.765	129.199
01232970284	36.184	126.896
01232970286	37.885	127.549
01232970287	36.8	126.517
01232970292	36.816	126.663
01232970293	36.474	127.129
01232970296	36.106	128.418
01232970298	36.088	129.387
01232970301	37.297	127.571
01232970307	37.432	127.169
01232970314	36.199	129.337
01232970318	37.303	127.814
01232970320	37.801	127.069
01232970324	35.281	128.682
01232970325	36.55	128.761
01232970329	36.588	126.657
01232970333	37.801	127.069
01232970334	37.827	127.094
01232970335	37.629	127.12
01232970338	36.126	127.128
01232970340	36.975	128.651
01232970341	37.476	127.188
01232970343	36.539	126.945
01232970349	35.228	128.901
01232970350	36.126	127.128
01232970354	37.753	127.434
01232970356	36.96	126.768
01232970357	36.302	126.705
01232970359	35.783	129.327
01232970362	36.764	127.301
01232970366	36.789	126.459
01232970373	37.432	127.169
01232970375	35.991	129.344
01232970381	35.235	128.993
01232970383	36.239	128.305
01232970384	37.312	126.979
01232970386	36.598	129.087
01232970388	36.764	127.301
01232970389	37.268	126.993
01232970391	35.158	128.163
01232970399	36.285	126.926
01232970402	37.333	127.541
01232970404	36.881	126.777
01232970406	38.03	127.367
01232970409	33.541	126.646
01232970412	37.795	126.989
01232970417	37.373	127.582
01232970418	36.659	129.116
01232970422	37.297	127.571
01232970423	37.353	127.944
01232970426	36.474	127.129
01232970427	35.783	129.327
01232970428	36.375	128.245
01232970432	36.05	127.437
01232970433	36.539	126.945
01232970435	35.991	129.344
01232970438	37.0	127.173
01232970443	37.503	127.163
01232970446	37.526	126.808
01232970451	37.042	127.158
01232970454	38.058	127.012
01232970463	37.213	127.543
01232970464	37.338	127.491
01232970466	37.875	127.024
01232970468	36.58	128.581
01232970474	35.798	127.435
01232970477	37.121	129.044
01232970479	37.815	126.752
01232970483	37.879	127.722
01232970487	37.785	127.647
01232970495	35.897	127.552
01232970497	37.476	127.188
01232970499	37.461	127.143
01232970500	35.168	128.285
01232970511	35.993	129.418
01232970515	35.337	129.028
01232970516	34.933	128.079
01232970517	34.875	128.626
01232970519	36.138	126.605
01232970524	37.993	127.187
01232970528	37.795	126.989
01232970531	37.993	127.187
01232970536	37.337	127.336
01232970538	35.182	128.094
01232970540	36.193	127.468
01232970544	37.829	126.834
01232970545	36.459	128.887
01232970546	37.827	127.094
01232970547	37.401	127.952
01232970554	35.281	128.682
01232970556	37.998	127.242
01232970559	37.312	126.765
01232970560	36.459	128.887
01232970561	37.633	126.582
01232970562	37.121	129.044
01232970563	37.711	126.637
01232970566	37.922	126.838
01232970568	36.083	126.806
01232970573	35.414	129.064
01232970576	37.042	127.158
01232970577	36.199	128.339
01232970579	34.957	128.651
01232970582	38.024	127.135
01232970586	36.916	128.576
01232970587	36.9	128.735
01232970588	38.058	127.012
01232970596	37.753	127.434
01232970599	37.663	126.75
01232970602	37.353	127.944
01232970606	37.527	126.777
01232970607	35.87	128.648
01232970611	38.024	127.135
01232970613	38.182	127.106
01232970616	34.875	128.626
01232970622	36.71	128.824
01232970623	37.644	126.785
01232970628	35.24	128.509
01232970633	36.285	126.926
01232970636	37.374	127.941
01232970639	37.536	127.303
01232970640	37.644	126.785
01232970645	37.321	126.832
01232970649	36.606	128.275
01232970653	37.253	127.068
01232970654	37.928	127.751
01232970658	38.068	127.524
01232970660	36.681	128.701
01232970662	36.873	128.519
01232970663	38.068	127.524
01232970665	37.333	126.804
01232970669	37.401	127.952
01232970673	37.678	126.741
01232970680	36.858	128.901
01232970681	37.211	127.038
01232970688	35.195	128.074
01232970690	37.371	127.872
01232970701	36.114	128.351
01232970702	37.367	127.122
01232970703	37.335	126.854
01232970710	37.691	126.78
01232970711	36.106	128.418
01232970718	36.755	129.052
01232970719	38.03	127.367
01232970721	37.604	127.158
01232970723	37.333	126.804
01232970724	36.538	128.382
01232970727	37.303	127.814
01232970731	36.286	128.954
01232970734	37.319	126.735
01232970739	37.527	126.777
01232970744	37.194	128.869
01232970746	36.58	128.581
01232970757	36.199	128.339
01232970758	36.921	128.92
01232970759	37.253	126.975
01232970760	36.218	126.755
01232970771	37.253	127.068
01232970775	37.367	127.122
01232970780	37.0	127.173
01232970783	37.696	127.205
01232970786	37.602	126.773
01232970789	36.681	128.701
01232970790	37.24	126.617
01232970793	35.265	128.624
01232970804	37.211	127.038
01232970818	37.24	126.617
01232970821	37.633	126.582
01232970825	37.663	126.895
01232970828	37.725	127.189
01232970832	36.474	128.659
01232970835	36.198	128.391
01232970836	37.507	126.767
01232970839	37.253	126.975
01232970844	35.842	127.136
01232970847	37.392	127.533
01232970849	37.725	127.189
01232970850	37.711	126.637
01232970853	37.703	126.9
01232970856	37.72	127.048
01232970860	37.338	127.491
01232970867	36.11	128.376
01232970868	36.616	128.662
01232970870	37.604	127.141
01232970879	36.921	128.92
01232970881	35.195	128.074
01232970882	35.881	127.128
01232970888	37.312	126.793
01232970889	37.676	127.494
01232970893	36.239	128.305
01232970903	37.487	126.768
01232970906	35.507	128.828
01232970907	35.211	128.133
01232970908	37.885	127.549
01232970909	36.975	128.651
01232970911	37.536	127.303
01232970914	37.604	127.141
01232970919	37.696	127.205
01232970923	36.198	128.391
01232970925	36.598	129.087
01232970927	36.659	129.116
01232970930	36.616	128.662
01232970933	37.335	126.729
01232970935	38.099	127.076
01232970937	37.928	127.751
01232970939	37.72	127.048
01232970956	37.781	126.687
01232970958	36.844	126.714
01232970962	34.847	128.589
01232970966	35.352	129.042
01232970967	35.473	128.652
01232970968	35.158	128.163
01232970971	36.353	129.143
01232970972	37.526	126.808
01232970975	37.374	127.941
01232970976	37.385	127.299
01232970977	36.415	126.587
01232970990	35.478	128.764
01232970992	36.218	126.755
01232970999	36.931	126.676
01232971003	35.496	127.358
01232971006	37.335	126.783
01232971018	37.036	127.076
01232971021	36.873	128.519
01232971022	35.211	128.133
01232971027	37.335	126.783
01232971028	34.847	128.589
01232971031	37.439	126.793
01232971034	37.335	126.729
01232971036	35.234	128.865
01232971037	36.789	127.09
01232971038	36.71	128.824
01232971039	36.11	128.376
01232971046	35.368	128.733
01232971050	35.478	128.764
01232971052	36.05	127.437
01232971053	35.51	128.84
01232971057	37.036	127.076
01232971064	36.433	129.041
01232971068	33.468	126.565
01232971073	35.975	127.425
01232971075	35.214	128.675
01232971076	36.474	128.659
01232971077	35.836	127.163
01232971079	35.881	127.128
01232971081	35.234	128.845
01232971083	36.908	126.69
01232971091	36.848	127.012
01232971097	35.368	128.733
01232971101	36.286	128.954
01232971104	35.842	127.136
01232971108	36.138	128.439
01232971111	35.975	127.425
01232971114	37.277	127.155
01232971115	35.369	128.92
01232971116	37.171	127.482
01232971125	36.316	126.514
01232971129	36.154	128.315
01232971130	36.55	128.761
01232971135	36.521	129.039
01232971140	36.415	126.587
01232971148	36.09	128.36
01232971150	37.439	126.793
01232971156	37.487	126.768
01232971161	37.249	127.357
01232971169	36.53	128.071
01232971171	36.316	126.514
